      occcnt,        pcnt,     p_level,        xcnt,   rest_zcnt,rest_z_level,      udistr,    escape1m,  escape1p5m,    escape2m,,
           3,           8,    0.980767,           2,      44    ,    0.564440,    0.000048,    0.249306,    0.364668,    0.462239,,
           3,           8,    0.980767,           2,      45    ,    0.569202,    0.000062,    0.158006,    0.280758,    0.390259,,
           3,           8,    0.980767,           2,      46    ,    0.573989,    0.000073,    0.131477,    0.256737,    0.370156,,
           3,           8,    0.980767,           2,      47    ,    0.578801,    0.000086,    0.167794,    0.292707,    0.402211,,
           3,           8,    0.980767,           2,      48    ,    0.583637,    0.000093,    0.267635,    0.386037,    0.483325,,
           3,           8,    0.980767,           2,      49    ,    0.588499,    0.000094,    0.428859,    0.528964,    0.605543,,
           3,           8,    0.980767,           2,      50    ,    0.593385,    0.000089,    0.629134,    0.698640,    0.748738,,
           3,           8,    0.980767,           3,      26    ,    0.482805,    0.000046,    0.592960,    0.653379,    0.692274,,
           3,           8,    0.980767,           3,      27    ,    0.487144,    0.000078,    0.387763,    0.468135,    0.523463,,
           3,           8,    0.980767,           3,      28    ,    0.491505,    0.000112,    0.225858,    0.310697,    0.375347,,
           3,           8,    0.980767,           3,      29    ,    0.495889,    0.000152,    0.119581,    0.195722,    0.262549,,
           3,           8,    0.980767,           3,      30    ,    0.500295,    0.000194,    0.058687,    0.121300,    0.186490,,
           3,           8,    0.980767,           3,      31    ,    0.504724,    0.000239,    0.029700,    0.082238,    0.145819,,
           3,           8,    0.980767,           3,      32    ,    0.509177,    0.000281,    0.023306,    0.074526,    0.139142,,
           3,           8,    0.980767,           3,      33    ,    0.513652,    0.000327,    0.036888,    0.096835,    0.165574,,
           3,           8,    0.980767,           3,      34    ,    0.518151,    0.000374,    0.074945,    0.150707,    0.224743,,
           3,           8,    0.980767,           3,      35    ,    0.522673,    0.000407,    0.147400,    0.239270,    0.316171,,
           3,           8,    0.980767,           3,      36    ,    0.527218,    0.000430,    0.265807,    0.365007,    0.438348,,
           3,           8,    0.980767,           3,      37    ,    0.531787,    0.000423,    0.435245,    0.525350,    0.586216,,
           3,           8,    0.980767,           3,      38    ,    0.536380,    0.000401,    0.637169,    0.701870,    0.743000,,
           4,           8,    0.980767,           1,      70    ,    0.696623,    0.000099,    0.745950,    0.859358,    0.922115,,
           4,           8,    0.980767,           1,      71    ,    0.702070,    0.000139,    0.657972,    0.810603,    0.895111,,
           4,           8,    0.980767,           1,      72    ,    0.707546,    0.000165,    0.654894,    0.808847,    0.894134,,
           4,           8,    0.980767,           1,      73    ,    0.713050,    0.000167,    0.739013,    0.855409,    0.919918,,
           4,           8,    0.980767,           2,      48    ,    0.583637,    0.000025,    0.614534,    0.690261,    0.748056,,
           4,           8,    0.980767,           2,      49    ,    0.588499,    0.000037,    0.418173,    0.528462,    0.615928,,
           4,           8,    0.980767,           2,      50    ,    0.593385,    0.000049,    0.271363,    0.404747,    0.514614,,
           4,           8,    0.980767,           2,      51    ,    0.598298,    0.000057,    0.197911,    0.341883,    0.463164,,
           4,           8,    0.980767,           2,      52    ,    0.603235,    0.000064,    0.201447,    0.345740,    0.466727,,
           4,           8,    0.980767,           2,      53    ,    0.608198,    0.000070,    0.281231,    0.415260,    0.524261,,
           4,           8,    0.980767,           2,      54    ,    0.613187,    0.000070,    0.431904,    0.542525,    0.628682,,
           4,           8,    0.980767,           2,      55    ,    0.618202,    0.000064,    0.627967,    0.703427,    0.759826,,
           4,           8,    0.980767,           3,      31    ,    0.504724,    0.000071,    0.596897,    0.658109,    0.698428,,
           4,           8,    0.980767,           3,      32    ,    0.509177,    0.000113,    0.391951,    0.474156,    0.532378,,
           4,           8,    0.980767,           3,      33    ,    0.513652,    0.000159,    0.229558,    0.317807,    0.387395,,
           4,           8,    0.980767,           3,      34    ,    0.518151,    0.000206,    0.122987,    0.204879,    0.279162,,
           4,           8,    0.980767,           3,      35    ,    0.522673,    0.000253,    0.063266,    0.135065,    0.210421,,
           4,           8,    0.980767,           3,      36    ,    0.527218,    0.000304,    0.038729,    0.104969,    0.181009,,
           4,           8,    0.980767,           3,      37    ,    0.531787,    0.000349,    0.042749,    0.112306,    0.190292,,
           4,           8,    0.980767,           3,      38    ,    0.536380,    0.000392,    0.076080,    0.156851,    0.237373,,
           4,           8,    0.980767,           3,      39    ,    0.540996,    0.000426,    0.146100,    0.239948,    0.320871,,
           4,           8,    0.980767,           3,      40    ,    0.545637,    0.000442,    0.263114,    0.362762,    0.438364,,
           4,           8,    0.980767,           3,      41    ,    0.550301,    0.000439,    0.431921,    0.521987,    0.584052,,
           4,           8,    0.980767,           3,      42    ,    0.554990,    0.000407,    0.634116,    0.698786,    0.740539,,
           1,           9,    0.988416,           1,      63    ,    0.659269,    0.000147,    0.835104,    0.930516,    0.970720,,
           1,           9,    0.988416,           1,      64    ,    0.664522,    0.000220,    0.802078,    0.916598,    0.964855,,
           1,           9,    0.988416,           1,      65    ,    0.669803,    0.000260,    0.834132,    0.930104,    0.970547,,
           1,           9,    0.988416,           2,      41    ,    0.550301,    0.000025,    0.609301,    0.685148,    0.743519,,
           1,           9,    0.988416,           2,      42    ,    0.554990,    0.000040,    0.412916,    0.523122,    0.611144,,
           1,           9,    0.988416,           2,      43    ,    0.559703,    0.000058,    0.267689,    0.400912,    0.511177,,
           1,           9,    0.988416,           2,      44    ,    0.564440,    0.000071,    0.196742,    0.340708,    0.462176,,
           1,           9,    0.988416,           2,      45    ,    0.569202,    0.000082,    0.203027,    0.347562,    0.468505,,
           1,           9,    0.988416,           2,      46    ,    0.573989,    0.000092,    0.285228,    0.419593,    0.528316,,
           1,           9,    0.988416,           2,      47    ,    0.578801,    0.000095,    0.437320,    0.548112,    0.633803,,
           1,           9,    0.988416,           2,      48    ,    0.583637,    0.000089,    0.633177,    0.708546,    0.764432,,
           1,           9,    0.988416,           3,      24    ,    0.474195,    0.000041,    0.591393,    0.651642,    0.690445,,
           1,           9,    0.988416,           3,      25    ,    0.478489,    0.000072,    0.386131,    0.466149,    0.521277,,
           1,           9,    0.988416,           3,      26    ,    0.482805,    0.000104,    0.224526,    0.308875,    0.373235,,
           1,           9,    0.988416,           3,      27    ,    0.487144,    0.000141,    0.118682,    0.194316,    0.260837,,
           1,           9,    0.988416,           3,      28    ,    0.491505,    0.000182,    0.058182,    0.120406,    0.185365,,
           1,           9,    0.988416,           3,      29    ,    0.495889,    0.000221,    0.029499,    0.081866,    0.145368,,
           1,           9,    0.988416,           3,      30    ,    0.500295,    0.000262,    0.023351,    0.074665,    0.139390,,
           1,           9,    0.988416,           3,      31    ,    0.504724,    0.000311,    0.037193,    0.097487,    0.166505,,
           1,           9,    0.988416,           3,      32    ,    0.509177,    0.000347,    0.075583,    0.151876,    0.226294,,
           1,           9,    0.988416,           3,      33    ,    0.513652,    0.000381,    0.148454,    0.240917,    0.318209,,
           1,           9,    0.988416,           3,      34    ,    0.518151,    0.000403,    0.267275,    0.366989,    0.440642,,
           1,           9,    0.988416,           3,      35    ,    0.522673,    0.000401,    0.436940,    0.527371,    0.588419,,
           1,           9,    0.988416,           3,      36    ,    0.527218,    0.000373,    0.638701,    0.703530,    0.744722,,
           2,           9,    0.988416,           1,      70    ,    0.696623,    0.000104,    0.936883,    0.984110,    0.995999,,
           2,           9,    0.988416,           1,      71    ,    0.702070,    0.000142,    0.936348,    0.983975,    0.995965,,
           2,           9,    0.988416,           2,      48    ,    0.583637,    0.000035,    0.622269,    0.708601,    0.774122,,
           2,           9,    0.988416,           2,      49    ,    0.588499,    0.000052,    0.436538,    0.563502,    0.661562,,
           2,           9,    0.988416,           2,      50    ,    0.593385,    0.000067,    0.309496,    0.463413,    0.583947,,
           2,           9,    0.988416,           2,      51    ,    0.598298,    0.000079,    0.268215,    0.431102,    0.559058,,
